RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,DiscountUnitPrice,Sales,Quantity,Discount,Profit,ProductCost,TotalCost,DiscountValue,OriginalSaleValue,CataloguePrice,SupplierPrice,Sex
2584,US-2014-155502,2014-01-26,2014-01-31,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,4.14,1242.0,3,0.0,447.0,2.6496,7.9488,0.0,12.42,413.0,264.0,F
2585,US-2014-155502,2014-01-26,2014-01-31,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,93.99,18798.0,2,0.0,5263.0,67.6728,135.3456,0.0,187.98,9399.0,6767.0,F
2586,CA-2015-121041,2015-11-03,2015-11-10,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Haltom City,Texas,76117,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",3.304,660.0,2,0.2,214.0,2.2302,4.4604,1.3216,7.9296,413.0,223.0,M
2587,CA-2017-131695,2017-06-30,2017-07-06,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,35.51,24857.0,7,0.0,6711.0,25.9223,181.4561,0.0,248.57,3551.0,2592.0,M
2588,CA-2017-131695,2017-06-30,2017-07-06,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,10024,East,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",22.23,2223.0,1,0.0,978.0,12.4488,12.4488,0.0,22.23,2223.0,1244.0,M
2589,CA-2016-137729,2016-05-05,2016-05-09,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",5.98,598.0,1,0.0,101.0,4.9634,4.9634,0.0,5.98,598.0,496.0,M
2590,CA-2016-137729,2016-05-05,2016-05-09,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004,West,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,82.056,24616.0,3,0.2,2153.0,74.8761,224.6283,49.2336,295.4016,10257.0,7487.0,M
2591,US-2016-115455,2016-09-08,2016-09-14,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",7.068,1413.0,2,0.6,-777.0,10.9554,21.9108,8.4816,22.6176,1766.0,1095.0,M
2592,US-2016-115455,2016-09-08,2016-09-14,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,200.49,60147.0,3,0.5,-30073.0,300.735,902.205,300.735,902.205,40098.0,30073.0,M
2593,CA-2017-128300,2017-11-24,2017-11-26,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Summerville,South Carolina,29483,South,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,39.55,7909.0,2,0.0,3954.0,19.775,39.55,0.0,79.1,3954.0,1977.0,M
2594,CA-2017-128300,2017-11-24,2017-11-26,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Summerville,South Carolina,29483,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,32784.0,8,0.0,15736.0,21.3096,170.4768,0.0,327.84,4098.0,2130.0,M
2595,CA-2017-149048,2017-05-13,2017-05-17,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,90.48,18096.0,2,0.0,8143.0,49.764,99.528,0.0,180.96,9048.0,4976.0,M
2596,CA-2017-149048,2017-05-13,2017-05-17,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,304.99,91497.0,3,0.0,41173.0,167.7445,503.2335,0.0,914.97,30499.0,16774.0,M
2597,CA-2017-149048,2017-05-13,2017-05-17,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,195.99,58797.0,3,0.0,15875.0,143.0727,429.2181,0.0,587.97,19599.0,14307.0,M
2598,CA-2017-149048,2017-05-13,2017-05-17,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,265.17,53034.0,2,0.0,9546.0,217.4394,434.8788,0.0,530.34,26517.0,21743.0,M
2599,CA-2017-149048,2017-05-13,2017-05-17,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),4.98,1494.0,3,0.0,732.0,2.5398,7.6194,0.0,14.94,497.0,253.0,M
2600,CA-2017-108553,2017-04-23,2017-04-29,Standard Class,SK-19990,Sally Knutson,Consumer,United States,New York City,New York,10024,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,60.97,12194.0,2,0.0,3536.0,43.2887,86.5774,0.0,121.94,6097.0,4328.0,F
2601,CA-2017-108553,2017-04-23,2017-04-29,Standard Class,SK-19990,Sally Knutson,Consumer,United States,New York City,New York,10024,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",17.53,12271.0,7,0.0,3681.0,12.271,85.897,0.0,122.71,1752.0,1227.0,F
2602,CA-2016-165848,2016-06-04,2016-06-04,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,4.98,1494.0,3,0.0,702.0,2.6394,7.9182,0.0,14.94,497.0,263.0,M
2603,CA-2016-165848,2016-06-04,2016-06-04,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,449.95,134985.0,3,0.0,36445.0,328.4635,985.3905,0.0,1349.85,44995.0,32846.0,M
2604,CA-2016-165848,2016-06-04,2016-06-04,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,136.784,13678.0,1,0.2,512.0,131.6546,131.6546,27.3568,164.1408,17098.0,13165.0,M
2605,CA-2016-165848,2016-06-04,2016-06-04,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",15.28,6112.0,4,0.0,2078.0,10.0848,40.3392,0.0,61.12,1528.0,1008.0,M
2606,CA-2014-112718,2014-12-16,2014-12-21,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,1.167,116.0,1,0.7,-85.0,2.0228,2.0228,0.8169,1.9839,388.0,202.0,M
2607,CA-2016-154053,2016-03-04,2016-03-10,Standard Class,MG-17890,Michael Granlund,Home Office,United States,San Diego,California,92024,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,16.99,1698.0,1,0.0,492.0,12.0629,12.0629,0.0,16.99,1698.0,1206.0,M
2608,CA-2014-127446,2014-11-25,2014-11-30,Standard Class,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,8.224,2467.0,3,0.2,0.0,8.224,24.672,4.9344,29.6064,1028.0,822.0,M
2609,CA-2014-127446,2014-11-25,2014-11-30,Standard Class,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,2.52,252.0,1,0.2,88.0,1.638,1.638,0.504,3.024,315.0,163.0,M
2610,CA-2014-127446,2014-11-25,2014-11-30,Standard Class,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,243.747,121873.0,5,0.3,-12187.0,268.1217,1340.6085,365.6205,1584.3555,34821.0,26812.0,M
2611,CA-2014-127446,2014-11-25,2014-11-30,Standard Class,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,OFF-LA-10000248,Office Supplies,Labels,Avery 52,2.952,590.0,2,0.2,199.0,1.9557,3.9114,1.1808,7.0848,369.0,195.0,M
2612,CA-2014-127446,2014-11-25,2014-11-30,Standard Class,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,5.232,1569.0,3,0.2,510.0,3.5316,10.5948,3.1392,18.8352,654.0,353.0,M
2613,CA-2014-127446,2014-11-25,2014-11-30,Standard Class,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",2.032,609.0,3,0.6,-396.0,3.3528,10.0584,3.6576,9.7536,508.0,335.0,M
2614,CA-2016-137204,2016-04-28,2016-05-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Los Angeles,California,90045,West,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",20.784,4156.0,2,0.2,259.0,19.485,38.97,8.3136,49.8816,2597.0,1948.0,M
2615,CA-2014-147298,2014-04-26,2014-05-03,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Los Angeles,California,90049,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,76.76,23028.0,3,0.2,2302.0,69.084,207.252,46.056,276.336,9595.0,6908.0,F
2616,CA-2014-147298,2014-04-26,2014-05-03,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Los Angeles,California,90049,West,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",3.048,1828.0,6,0.2,571.0,2.0955,12.573,3.6576,21.9456,381.0,209.0,F
2617,CA-2017-147942,2017-04-01,2017-04-05,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10003663,Office Supplies,Labels,Avery 498,2.89,578.0,2,0.0,271.0,1.5317,3.0634,0.0,5.78,289.0,153.0,F
2618,CA-2017-147942,2017-04-01,2017-04-05,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,9.36,12168.0,13,0.2,3802.0,6.435,83.655,24.336,146.016,1170.0,643.0,F
2619,CA-2017-115931,2017-12-22,2017-12-26,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,1.39,417.0,3,0.0,108.0,1.0286,3.0858,0.0,4.17,139.0,102.0,M
2620,CA-2017-115931,2017-12-22,2017-12-26,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",16.76,6704.0,4,0.2,670.0,15.084,60.336,13.408,80.448,2095.0,1508.0,M
2621,CA-2017-115931,2017-12-22,2017-12-26,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,12.44,3732.0,3,0.0,1044.0,8.9568,26.8704,0.0,37.32,1244.0,895.0,M
2622,CA-2017-115931,2017-12-22,2017-12-26,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-LA-10001404,Office Supplies,Labels,Avery 517,3.69,1845.0,5,0.0,867.0,1.9557,9.7785,0.0,18.45,369.0,195.0,M
2623,CA-2014-164861,2014-12-03,2014-12-06,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Saint Louis,Missouri,63116,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,6.48,2592.0,4,0.0,1244.0,3.3696,13.4784,0.0,25.92,648.0,336.0,M
2624,CA-2017-127180,2017-10-22,2017-10-24,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,2799.992,1119996.0,4,0.2,391998.0,1819.9948,7279.9792,2239.9936,13439.9616,349999.0,181999.0,M
2625,CA-2017-127180,2017-10-22,2017-10-24,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,299.95,239960.0,8,0.0,64789.0,218.9635,1751.708,0.0,2399.6,29995.0,21896.0,M
2626,CA-2017-127180,2017-10-22,2017-10-24,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,6390.0,5,0.0,2875.0,7.029,35.145,0.0,63.9,1278.0,702.0,M
2627,CA-2017-127180,2017-10-22,2017-10-24,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,52.99,5299.0,1,0.0,52.0,52.4601,52.4601,0.0,52.99,5299.0,5246.0,M
2628,US-2017-165344,2017-11-13,2017-11-15,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,45503,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,15.216,6086.0,4,0.2,912.0,12.9336,51.7344,12.1728,73.0368,1902.0,1293.0,M
2629,US-2017-165344,2017-11-13,2017-11-15,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,45503,East,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,93.285,65299.0,7,0.7,-93595.0,226.9935,1588.9545,457.0965,1110.0915,31094.0,22699.0,M
2630,US-2017-165344,2017-11-13,2017-11-15,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,45503,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,1.122,1122.0,10,0.7,-748.0,1.87,18.7,7.854,19.074,374.0,187.0,M
2631,CA-2015-168186,2015-09-10,2015-09-15,Standard Class,AB-10150,Aimee Bixby,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,4.98,1494.0,3,0.0,702.0,2.6394,7.9182,0.0,14.94,497.0,263.0,F
2632,US-2017-110604,2017-05-15,2017-05-20,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,19.98,3996.0,2,0.0,1718.0,11.3886,22.7772,0.0,39.96,1998.0,1138.0,M
2633,US-2017-110604,2017-05-15,2017-05-20,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,21.312,4262.0,2,0.2,426.0,19.1808,38.3616,8.5248,51.1488,2664.0,1918.0,M
2634,US-2017-110604,2017-05-15,2017-05-20,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,220.96,22096.0,1,0.2,2485.0,196.102,196.102,44.192,265.152,27620.0,19610.0,M
2635,CA-2015-116750,2015-07-05,2015-07-10,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,2.464,492.0,2,0.2,73.0,2.0944,4.1888,0.9856,5.9136,307.0,209.0,F
2636,CA-2015-116750,2015-07-05,2015-07-10,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,1.446,723.0,5,0.7,-578.0,2.6028,13.014,5.061,12.291,482.0,260.0,F
2637,CA-2015-162369,2015-08-15,2015-08-19,Standard Class,TT-21265,Tim Taslimi,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,161.55,32310.0,2,0.0,6138.0,130.8555,261.711,0.0,323.1,16155.0,13085.0,M
2638,CA-2017-108441,2017-06-12,2017-06-18,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",4.76,1904.0,4,0.0,932.0,2.4276,9.7104,0.0,19.04,476.0,242.0,F
2639,CA-2017-108441,2017-06-12,2017-06-18,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,4.376,1312.0,3,0.2,426.0,2.9538,8.8614,2.6256,15.7536,547.0,295.0,F
2640,CA-2017-108441,2017-06-12,2017-06-18,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,21.38,6414.0,3,0.0,1667.0,15.8212,47.4636,0.0,64.14,2138.0,1582.0,F
2641,CA-2017-108441,2017-06-12,2017-06-18,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,214.56,85824.0,4,0.1,14304.0,178.8,715.2,85.824,944.064,23840.0,17880.0,F
2642,CA-2015-169740,2015-02-20,2015-02-25,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Hot Springs,Arkansas,71901,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,29.99,2999.0,1,0.0,299.0,26.991,26.991,0.0,29.99,2999.0,2699.0,F
2643,CA-2016-124051,2016-12-29,2016-12-30,First Class,KA-16525,Kelly Andreada,Consumer,United States,Aurora,Illinois,60505,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,31.008,18604.0,6,0.2,6744.0,19.7676,118.6056,37.2096,223.2576,3876.0,1976.0,F
2644,CA-2016-149111,2016-04-17,2016-04-21,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003092,Technology,Phones,Motorola L804,36.792,3679.0,1,0.2,413.0,32.6529,32.6529,7.3584,44.1504,4599.0,3265.0,M
2645,CA-2016-149111,2016-04-17,2016-04-21,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Raleigh,North Carolina,27604,South,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,1862.0,8,0.2,628.0,1.5423,12.3384,3.7248,22.3488,290.0,154.0,M
2646,CA-2014-131002,2014-09-07,2014-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",19.23,5769.0,3,0.0,2365.0,11.3457,34.0371,0.0,57.69,1923.0,1134.0,M
2647,CA-2014-131002,2014-09-07,2014-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",14.27,4281.0,3,0.0,2012.0,7.5631,22.6893,0.0,42.81,1427.0,756.0,M
2648,CA-2014-131002,2014-09-07,2014-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,6.48,1296.0,2,0.0,622.0,3.3696,6.7392,0.0,12.96,648.0,336.0,M
2649,CA-2014-131002,2014-09-07,2014-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",136.98,82188.0,6,0.0,21368.0,101.3652,608.1912,0.0,821.88,13697.0,10136.0,M
2650,CA-2014-131002,2014-09-07,2014-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,34.95,10485.0,3,0.0,2830.0,25.5135,76.5405,0.0,104.85,3494.0,2551.0,M
2651,US-2016-146794,2016-09-26,2016-10-01,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Hesperia,California,92345,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,84.9915,42495.0,5,0.15,1999.0,80.9919,404.9595,63.743625,488.701125,9999.0,8099.0,F
2652,CA-2017-112515,2017-09-17,2017-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,3.592,1077.0,3,0.2,350.0,2.4246,7.2738,2.1552,12.9312,449.0,242.0,M
2653,CA-2017-112515,2017-09-17,2017-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",3.928,1178.0,3,0.2,427.0,2.5041,7.5123,2.3568,14.1408,491.0,250.0,M
2654,CA-2017-112515,2017-09-17,2017-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,54.96,16488.0,3,0.0,8079.0,28.0296,84.0888,0.0,164.88,5496.0,2802.0,M
2655,CA-2017-112515,2017-09-17,2017-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",430.98,129294.0,3,0.0,7757.0,405.1212,1215.3636,0.0,1292.94,43098.0,40512.0,M
2656,CA-2017-112515,2017-09-17,2017-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",12.792,2558.0,2,0.2,895.0,8.3148,16.6296,5.1168,30.7008,1598.0,831.0,M
2657,CA-2017-112515,2017-09-17,2017-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",130.87,26174.0,2,0.0,6543.0,98.1525,196.305,0.0,261.74,13087.0,9815.0,M
2658,CA-2017-112515,2017-09-17,2017-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-LA-10001175,Office Supplies,Labels,Avery 514,2.88,1440.0,5,0.0,705.0,1.4688,7.344,0.0,14.4,288.0,146.0,M
