Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,DiscountUnitPrice,Sales,Quantity,Discount,Profit,ProductCost,TotalCost,DiscountValue,OriginalSaleValue
661,CA-2015-146563,8/24/2015,8/28/2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,51.72,724.08,14,0.2,-135.765,61.4175,859.845,144.816,868.896
662,CA-2015-146563,8/24/2015,8/28/2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,183.757,918.785,5,0.3,-118.1295,207.3829,1036.9145,275.6355,1194.4205
663,CA-2015-146563,8/24/2015,8/28/2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",0.908,2.724,3,0.8,-4.2222,2.3154,6.9462,2.1792,4.9032
664,CA-2016-123666,3/26/2016,3/30/2016,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10011,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,459.95,5,0,18.398,88.3104,441.552,0,459.95
665,CA-2016-143308,11-04-16,11-04-16,Same Day,RC-19825,Roy Collins,Consumer,United States,Louisville,Kentucky,40214,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",3.58,10.74,3,0,5.2626,1.8258,5.4774,0,10.74
666,CA-2017-132682,06-08-17,06-10-17,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,7.92,23.76,3,0.2,2.079,7.227,21.681,4.752,28.512
667,CA-2017-132682,06-08-17,06-10-17,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,28.352,85.056,3,0.2,28.7064,18.7832,56.3496,17.0112,102.0672
668,CA-2017-132682,06-08-17,06-10-17,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,127.192,381.576,3,0.2,28.6182,117.6526,352.9578,76.3152,457.8912
669,CA-2014-156314,12/24/2014,12/26/2014,First Class,RP-19390,Resi Pölking,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",6.072,30.36,5,0.2,8.7285,4.3263,21.6315,6.072,36.432
670,US-2017-106663,06-09-17,6/13/2017,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,7.992,23.976,3,0.6,-14.3856,12.7872,38.3616,14.3856,38.3616
671,US-2017-106663,06-09-17,6/13/2017,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,60653,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",108.925,108.925,1,0.5,-71.8905,180.8155,180.8155,54.4625,163.3875
672,US-2017-106663,06-09-17,6/13/2017,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",4.544,36.352,8,0.2,11.36,3.124,24.992,7.2704,43.6224
673,CA-2017-111178,6/15/2017,6/22/2017,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Quincy,Illinois,62301,Central,OFF-AR-10001954,Office Supplies,Art,Newell 331,3.912,19.56,5,0.2,1.7115,3.5697,17.8485,3.912,23.472
674,CA-2017-130351,12-05-17,12-08-17,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,Central,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,20.48,61.44,3,0,16.5888,14.9504,44.8512,0,61.44
675,CA-2017-130351,12-05-17,12-08-17,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,Central,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,38.9,5,0,17.505,4.279,21.395,0,38.9
676,CA-2017-130351,12-05-17,12-08-17,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,33.13,99.39,3,0,40.7499,19.5467,58.6401,0,99.39
677,US-2017-119438,3/18/2017,3/23/2017,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,0.896,2.688,3,0.8,-7.392,3.36,10.08,2.1504,4.8384
678,US-2017-119438,3/18/2017,3/23/2017,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",9.272,27.816,3,0.2,4.5201,7.7653,23.2959,5.5632,33.3792
679,US-2017-119438,3/18/2017,3/23/2017,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",27.508,82.524,3,0.6,-41.262,41.262,123.786,49.5144,132.0384
680,US-2017-119438,3/18/2017,3/23/2017,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,60.998,182.994,3,0.8,-320.2395,167.7445,503.2335,146.3952,329.3892
681,CA-2016-164511,11/19/2016,11/24/2016,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,4.784,14.352,3,0.2,4.6644,3.2292,9.6876,2.8704,17.2224
682,CA-2016-164511,11/19/2016,11/24/2016,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,32.48,64.96,2,0,2.5984,31.1808,62.3616,0,64.96
683,CA-2016-164511,11/19/2016,11/24/2016,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,17.15,68.6,4,0,18.522,12.5195,50.078,0,68.6
684,US-2017-168116,11-04-17,11-04-17,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,27217,South,TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,1999.995,7999.98,4,0.5,-3839.9904,2959.9926,11839.9704,3999.99,11999.97
685,US-2017-168116,11-04-17,11-04-17,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,27217,South,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",83.72,167.44,2,0.2,14.651,76.3945,152.789,33.488,200.928
686,CA-2014-157784,07-05-14,07-08-14,First Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,479.97,3,0,163.1898,105.5934,316.7802,0,479.97
687,CA-2014-157784,07-05-14,07-08-14,First Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,OFF-LA-10001934,Office Supplies,Labels,Avery 516,7.31,14.62,2,0,6.8714,3.8743,7.7486,0,14.62
688,CA-2014-157784,07-05-14,07-08-14,First Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,19.44,3,0,9.3312,3.3696,10.1088,0,19.44
689,CA-2017-161480,12/25/2017,12/29/2017,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,10035,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",95.992,191.984,2,0.2,4.7996,93.5922,187.1844,38.3968,230.3808
690,US-2014-117135,6/21/2014,6/23/2014,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,22980,South,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,104.01,104.01,1,0,14.5614,89.4486,89.4486,0,104.01
691,US-2014-117135,6/21/2014,6/23/2014,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,22980,South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,284.82,284.82,1,0,74.0532,210.7668,210.7668,0,284.82
692,US-2014-117135,6/21/2014,6/23/2014,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,22980,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,12.28,36.84,3,0,10.3152,8.8416,26.5248,0,36.84
693,CA-2015-131534,3/28/2015,04-02-15,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90036,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,166.24,1,0,24.936,141.304,141.304,0,166.24
694,CA-2015-131534,3/28/2015,04-02-15,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,6.68,33.4,5,0,16.032,3.4736,17.368,0,33.4
695,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",24.784,198.272,8,0.2,17.3488,22.6154,180.9232,39.6544,237.9264
696,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-LA-10002312,Office Supplies,Labels,Avery 490,11.84,47.36,4,0.2,17.76,7.4,29.6,9.472,56.832
697,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,28.712,200.984,7,0.2,62.8075,19.7395,138.1765,40.1968,241.1808
698,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.424,97.696,4,0.2,31.7512,16.4862,65.9448,19.5392,117.2352
699,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",2.696,2.696,1,0.2,0.8088,1.8872,1.8872,0.5392,3.2352
700,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,9.294,18.588,2,0.7,-13.6312,16.1096,32.2192,13.0116,31.5996
701,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,1.632,4.896,3,0.7,-3.4272,2.7744,8.3232,3.4272,8.3232
702,CA-2017-114552,09-02-17,09-08-17,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Cleveland,Ohio,44105,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",5.024,15.072,3,0.2,4.1448,3.6424,10.9272,3.0144,18.0864
703,CA-2016-163755,11-04-16,11-08-16,Second Class,AS-10285,Alejandro Savely,Corporate,United States,Seattle,Washington,98103,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",69.96,209.88,3,0,35.6796,58.0668,174.2004,0,209.88
704,CA-2015-142027,04-09-15,4/14/2015,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Long Beach,California,90805,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,123.304,369.912,3,0.2,-13.8717,127.9279,383.7837,73.9824,443.8944
705,CA-2014-138527,09-12-14,9/17/2014,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Cary,North Carolina,27511,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,5.184,10.368,2,0.2,3.6288,3.3696,6.7392,2.0736,12.4416
706,CA-2014-138527,09-12-14,9/17/2014,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Cary,North Carolina,27511,South,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,33.368,166.84,5,0.2,18.7695,29.6141,148.0705,33.368,200.208
707,CA-2014-138527,09-12-14,9/17/2014,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Cary,North Carolina,27511,South,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,15.216,15.216,1,0.2,2.2824,12.9336,12.9336,3.0432,18.2592
708,CA-2014-112158,12-02-14,12-04-14,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29.99,119.96,4,0,52.7824,16.7944,67.1776,0,119.96
709,CA-2014-112158,12-02-14,12-04-14,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.784,883.92,5,0.2,-110.49,198.882,994.41,176.784,1060.704
710,CA-2014-112158,12-02-14,12-04-14,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",5.84,46.72,8,0.2,15.768,3.869,30.952,9.344,56.064
711,CA-2014-113887,04-05-14,04-07-14,First Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10035,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,55.48,1,0,26.6304,28.8496,28.8496,0,55.48
712,CA-2017-146136,09-03-17,09-07-17,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Palm Coast,Florida,32137,South,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",6.112,24.448,4,0.2,8.8624,3.8964,15.5856,4.8896,29.3376
713,US-2017-100048,5/19/2017,5/24/2017,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,10550,East,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,46.89,281.34,6,0,109.7226,28.6029,171.6174,0,281.34
714,US-2017-100048,5/19/2017,5/24/2017,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,10550,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,153.99,307.98,2,0,89.3142,109.3329,218.6658,0,307.98
715,US-2017-100048,5/19/2017,5/24/2017,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,10550,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,99.99,299.97,3,0,113.9886,61.9938,185.9814,0,299.97
716,CA-2014-153150,07-01-14,07-06-14,Second Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,19.92,5,0.2,6.972,2.5896,12.948,3.984,23.904
717,CA-2014-130092,01-11-14,1/14/2014,First Class,SV-20365,Seth Vernon,Consumer,United States,Dover,Delaware,19901,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",4.97,9.94,2,0,3.0814,3.4293,6.8586,0,9.94
718,CA-2017-108910,9/24/2017,9/29/2017,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",34.352,103.056,3,0.2,24.4758,26.1934,78.5802,20.6112,123.6672
719,CA-2014-104472,06-02-14,06-07-14,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,19.936,59.808,3,0.2,19.4376,13.4568,40.3704,11.9616,71.7696
720,CA-2014-104472,06-02-14,06-07-14,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22,73.32,6,0,21.996,8.554,51.324,0,73.32
721,CA-2016-112942,2/13/2016,2/18/2016,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,48.94,146.82,3,0,73.41,24.47,73.41,0,146.82
722,CA-2016-142335,12/15/2016,12/19/2016,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,48205,Central,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,550.98,1652.94,3,0,231.4116,473.8428,1421.5284,0,1652.94
723,CA-2016-142335,12/15/2016,12/19/2016,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,48205,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",98.79,296.37,3,0,80.0199,72.1167,216.3501,0,296.37
724,CA-2014-117429,10-07-14,10/13/2014,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",25.984,129.92,5,0.2,21.112,21.7616,108.808,25.984,155.904
725,CA-2016-114713,07-07-16,07-12-16,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Hialeah,Florida,33012,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,6.512,45.584,7,0.2,5.1282,5.7794,40.4558,9.1168,54.7008
726,CA-2017-144113,9/16/2017,9/20/2017,Standard Class,JF-15355,Jay Fein,Consumer,United States,Austin,Texas,78745,Central,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.784,17.568,2,0.2,6.3684,5.5998,11.1996,3.5136,21.0816
727,CA-2017-144113,9/16/2017,9/20/2017,Standard Class,JF-15355,Jay Fein,Consumer,United States,Austin,Texas,78745,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.992,55.992,1,0.2,5.5992,50.3928,50.3928,11.1984,67.1904
728,US-2016-150861,12-03-16,12-06-16,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,22.84,182.72,8,0,84.0512,12.3336,98.6688,0,182.72
729,US-2016-150861,12-03-16,12-06-16,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",200.016,400.032,2,0.4,-153.3456,276.6888,553.3776,160.0128,560.0448
730,US-2016-150861,12-03-16,12-06-16,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,33.63,3,0,10.089,7.847,23.541,0,33.63
731,US-2016-150861,12-03-16,12-06-16,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",180.882,542.646,3,0.1,102.4998,146.7154,440.1462,54.2646,596.9106
732,US-2016-150861,12-03-16,12-06-16,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,3.15,6.3,2,0,3.024,1.638,3.276,0,6.3
733,CA-2017-131954,1/21/2017,1/25/2017,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,242.94,3,0,9.7176,77.7408,233.2224,0,242.94
734,CA-2017-131954,1/21/2017,1/25/2017,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,59.99,179.97,3,0,86.3856,31.1948,93.5844,0,179.97
735,CA-2017-131954,1/21/2017,1/25/2017,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,16.616,99.696,6,0.2,33.6474,11.0081,66.0486,19.9392,119.6352
736,CA-2017-131954,1/21/2017,1/25/2017,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,6.984,27.936,4,0.2,9.4284,4.6269,18.5076,5.5872,33.5232
737,CA-2017-131954,1/21/2017,1/25/2017,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98,84.98,1,0,18.6956,66.2844,66.2844,0,84.98
